"dataset","feature","mean_shap","sd_shap"
"vitro","ENSBTAG00000031998.ENSBTAG00000015708",0.0785546113119485,0.146904541430604
"vitro","ENSBTAG00000020645.ENSBTAG00000021527",0.0665170847377263,0.0698629179776023
"vitro","ENSBTAG00000007737.ENSBTAG00000019832",0.0599769776068927,0.156410136100148
"vitro","ENSBTAG00000008300.ENSBTAG00000001462",0.0476795997622059,0.0548634597167599
"vitro","ENSBTAG00000015043.ENSBTAG00000022799",0.0380474634138501,0.0542855080018411
"vitro","ENSBTAG00000021316.ENSBTAG00000019929",0.0369812949104277,0.0391349365227367
"vitro","ENSBTAG00000000470.ENSBTAG00000019929",0.0296825896773684,0.0348325761163249
"vitro","ENSBTAG00000004630.ENSBTAG00000019929",0.0295407835090212,0.0376168212360386
"vitro","ENSBTAG00000000016.ENSBTAG00000016455",0.027130422677818,0.0549862771305372
"vitro","ENSBTAG00000017280.ENSBTAG00000037735",0.0211771321275978,0.0548907552622186
"vitro","ENSBTAG00000022120.ENSBTAG00000019929",0.0192055342280766,0.0282422002200175
"vitro","ENSBTAG00000000283.ENSBTAG00000012771",0.0172935294223224,0.0284284769129497
"vitro","ENSBTAG00000009357.ENSBTAG00000012771",0.0146534216579961,0.0179398493771008
"vivo","ENSBTAG00000012817.ENSBTAG00000007909",0.0646566260766456,0.148955271473008
"vivo","ENSBTAG00000014583.ENSBTAG00000010986",0.0360682601551118,0.0493063140043388
"vivo","ENSBTAG00000002278.ENSBTAG00000015910",0.0350100704281239,0.038779017369834
"vivo","ENSBTAG00000007773.ENSBTAG00000018993",0.0344274764711775,0.0535913020361908
"vivo","ENSBTAG00000025644.ENSBTAG00000010986",0.0335527293633526,0.045968667779222
"vivo","ENSBTAG00000002278.ENSBTAG00000019929",0.0324956187765198,0.0350652588834995
"vivo","ENSBTAG00000007773.ENSBTAG00000003418",0.0311384005823916,0.0439780114076019
"vivo","ENSBTAG00000007773.ENSBTAG00000017060",0.030779999828647,0.0496694516339728
"vivo","ENSBTAG00000002278.ENSBTAG00000013745",0.0263356456951289,0.0274599804774843
"vivo","ENSBTAG00000021697.ENSBTAG00000002804",0.0251164889787085,0.0320192077759877
"vivo","ENSBTAG00000021697.ENSBTAG00000019929",0.0229197535469414,0.0276877401508472
"vivo","ENSBTAG00000021697.ENSBTAG00000005990",0.0227536666731767,0.0289608401649158
"vivo","ENSBTAG00000002317.ENSBTAG00000018052",0.0222300021161949,0.0197499719536978
"vivo","ENSBTAG00000002317.ENSBTAG00000014966",0.0221790674490811,0.0201317767242551
"vivo","ENSBTAG00000020638.ENSBTAG00000000782",0.0220879851328944,0.0196904382908571
"vivo","ENSBTAG00000021697.ENSBTAG00000007173",0.0220785784641096,0.0277976696757776
"vivo","ENSBTAG00000002317.ENSBTAG00000026676",0.0218292912388292,0.0218234894523124
"vivo","ENSBTAG00000002317.ENSBTAG00000011154",0.0198493967156276,0.019582534149434
