"feature","importance","dataset","seed"
"ENSBTAG00000034077-ENSBTAG00000017846",0,"vivo",893
"ENSBTAG00000034077-ENSBTAG00000023731",0,"vivo",893
"ENSBTAG00000034077-ENSBTAG00000018999",0,"vivo",893
"ENSBTAG00000008027-ENSBTAG00000002144",10.8277792694172,"vivo",893
"ENSBTAG00000008027-ENSBTAG00000017981",0.256740402753824,"vivo",893
"ENSBTAG00000008027-ENSBTAG00000007175",1.60503953963744,"vivo",893
"ENSBTAG00000008027-ENSBTAG00000047138",0,"vivo",893
"ENSBTAG00000008027-ENSBTAG00000012314",19.7134225874008,"vivo",893
"ENSBTAG00000008027-ENSBTAG00000016948",15.812079354973,"vivo",893
"ENSBTAG00000008027-ENSBTAG00000019903",10.8331080582766,"vivo",893
"ENSBTAG00000008027-ENSBTAG00000020704",12.4546070344797,"vivo",893
"ENSBTAG00000008027-ENSBTAG00000017489",0.215927811643345,"vivo",893
"ENSBTAG00000026236-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000015789-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000015789-ENSBTAG00000006732",0,"vivo",893
"ENSBTAG00000005250-ENSBTAG00000008008",0,"vivo",893
"ENSBTAG00000005250-ENSBTAG00000006240",0,"vivo",893
"ENSBTAG00000005111-ENSBTAG00000011909",0,"vivo",893
"ENSBTAG00000005111-ENSBTAG00000018105",0.252916067062358,"vivo",893
"ENSBTAG00000005111-ENSBTAG00000000231",0.0546639513739386,"vivo",893
"ENSBTAG00000005111-ENSBTAG00000002081",0,"vivo",893
"ENSBTAG00000005111-ENSBTAG00000006420",0,"vivo",893
"ENSBTAG00000005111-ENSBTAG00000008997",0,"vivo",893
"ENSBTAG00000003835-ENSBTAG00000000231",0,"vivo",893
"ENSBTAG00000003835-ENSBTAG00000002081",0,"vivo",893
"ENSBTAG00000003835-ENSBTAG00000006420",0,"vivo",893
"ENSBTAG00000015362-ENSBTAG00000011909",16.0698621435015,"vivo",893
"ENSBTAG00000015362-ENSBTAG00000018114",22.9507318222856,"vivo",893
"ENSBTAG00000015362-ENSBTAG00000018105",18.5115406552803,"vivo",893
"ENSBTAG00000015362-ENSBTAG00000000231",17.6734116727187,"vivo",893
"ENSBTAG00000015362-ENSBTAG00000002081",0.550246226840317,"vivo",893
"ENSBTAG00000015362-ENSBTAG00000006420",18.8867798528619,"vivo",893
"ENSBTAG00000015362-ENSBTAG00000008997",12.2755713769605,"vivo",893
"ENSBTAG00000004237-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000004237-ENSBTAG00000010444",0,"vivo",893
"ENSBTAG00000007153-ENSBTAG00000012219",0,"vivo",893
"ENSBTAG00000006276-ENSBTAG00000047138",0,"vivo",893
"ENSBTAG00000017280-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000017280-ENSBTAG00000037735",0,"vivo",893
"ENSBTAG00000017280-ENSBTAG00000005397",0,"vivo",893
"ENSBTAG00000017280-ENSBTAG00000047793",0,"vivo",893
"ENSBTAG00000017280-ENSBTAG00000017060",0,"vivo",893
"ENSBTAG00000037533-ENSBTAG00000037735",0,"vivo",893
"ENSBTAG00000009876-ENSBTAG00000006420",0,"vivo",893
"ENSBTAG00000009876-ENSBTAG00000020736",0,"vivo",893
"ENSBTAG00000012210-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000012210-ENSBTAG00000037735",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000020661",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000014600",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000026813",0.958740816054271,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000010785",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000014773",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000012687",0.213625410690159,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000004588",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000010986",67.7706776559148,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000020667",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000014567",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000012100",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000004337",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000011050",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000011425",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000011515",0,"vivo",893
"ENSBTAG00000025644-ENSBTAG00000019021",0,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000020661",0,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000014600",0,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000026813",0.936867899758672,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000012687",0,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000010986",100,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000020667",0,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000014567",0,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000012100",0,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000004337",0,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000011050",0,"vivo",893
"ENSBTAG00000014583-ENSBTAG00000011515",0,"vivo",893
"ENSBTAG00000015114-ENSBTAG00000008165",0,"vivo",893
"ENSBTAG00000015114-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000015114-ENSBTAG00000017489",0,"vivo",893
"ENSBTAG00000004129-ENSBTAG00000003220",0.106385329796071,"vivo",893
"ENSBTAG00000004129-ENSBTAG00000014162",0,"vivo",893
"ENSBTAG00000004129-ENSBTAG00000001338",0,"vivo",893
"ENSBTAG00000004129-ENSBTAG00000014798",0,"vivo",893
"ENSBTAG00000010738-ENSBTAG00000003220",0,"vivo",893
"ENSBTAG00000010738-ENSBTAG00000014162",0.0525887717024284,"vivo",893
"ENSBTAG00000010738-ENSBTAG00000019428",0,"vivo",893
"ENSBTAG00000010738-ENSBTAG00000001338",0,"vivo",893
"ENSBTAG00000021326-ENSBTAG00000039292",0.208995696276797,"vivo",893
"ENSBTAG00000021326-ENSBTAG00000014798",0,"vivo",893
"ENSBTAG00000010161-ENSBTAG00000014162",0.0546887085982927,"vivo",893
"ENSBTAG00000010161-ENSBTAG00000039292",0.0546111359619831,"vivo",893
"ENSBTAG00000010161-ENSBTAG00000015133",0.31221886907231,"vivo",893
"ENSBTAG00000005581-ENSBTAG00000014162",0,"vivo",893
"ENSBTAG00000005581-ENSBTAG00000039292",0.162307324826977,"vivo",893
"ENSBTAG00000025257-ENSBTAG00000014162",0,"vivo",893
"ENSBTAG00000025257-ENSBTAG00000019428",0,"vivo",893
"ENSBTAG00000025257-ENSBTAG00000001338",0.0543825008233863,"vivo",893
"ENSBTAG00000014113-ENSBTAG00000014162",0,"vivo",893
"ENSBTAG00000014113-ENSBTAG00000019428",0,"vivo",893
"ENSBTAG00000014113-ENSBTAG00000001338",0.0837784472144059,"vivo",893
"ENSBTAG00000014113-ENSBTAG00000003220",0,"vivo",893
"ENSBTAG00000010562-ENSBTAG00000011515",0,"vivo",893
"ENSBTAG00000010562-ENSBTAG00000020755",0.551929307343053,"vivo",893
"ENSBTAG00000017866-ENSBTAG00000006240",0,"vivo",893
"ENSBTAG00000017866-ENSBTAG00000014031",0,"vivo",893
"ENSBTAG00000011238-ENSBTAG00000017256",0,"vivo",893
"ENSBTAG00000006984-ENSBTAG00000021818",0,"vivo",893
"ENSBTAG00000040131-ENSBTAG00000017256",0,"vivo",893
"ENSBTAG00000022514-ENSBTAG00000013730",0,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000021190",0.0546639513739386,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000010444",26.4585321914385,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000021527",0,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000018993",0,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000005903",0,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000000253",0.256371204590532,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000024015",0,"vivo",893
"ENSBTAG00000017564-ENSBTAG00000017846",0.0478733984082319,"vivo",893
"ENSBTAG00000017564-ENSBTAG00000000561",8.84409156650803,"vivo",893
"ENSBTAG00000017564-ENSBTAG00000018035",0,"vivo",893
"ENSBTAG00000017564-ENSBTAG00000019832",0,"vivo",893
"ENSBTAG00000021302-ENSBTAG00000019289",0.511285264593411,"vivo",893
"ENSBTAG00000021302-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000021217-ENSBTAG00000010682",0,"vivo",893
"ENSBTAG00000021217-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000021217-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000015996",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000020644",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000013745",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000013755",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000000782",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000017866",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000011578",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000010682",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000004885",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000001462",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000013745",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000017866",0,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000011578",0,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000001462",4.67596252938471,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000008165",0,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000013155-ENSBTAG00000010682",0,"vivo",893
"ENSBTAG00000013155-ENSBTAG00000008373",0,"vivo",893
"ENSBTAG00000013155-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000013155-ENSBTAG00000008165",0,"vivo",893
"ENSBTAG00000013155-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000021466-ENSBTAG00000010682",0,"vivo",893
"ENSBTAG00000021466-ENSBTAG00000004885",0,"vivo",893
"ENSBTAG00000021466-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000021466-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000012849-ENSBTAG00000003585",0,"vivo",893
"ENSBTAG00000012849-ENSBTAG00000019289",0.265725857236168,"vivo",893
"ENSBTAG00000012849-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000012849-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000025210-ENSBTAG00000013755",0,"vivo",893
"ENSBTAG00000021316-ENSBTAG00000003585",0,"vivo",893
"ENSBTAG00000021316-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000021316-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000021316-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000014575-ENSBTAG00000003585",0,"vivo",893
"ENSBTAG00000014575-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000014575-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000014575-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000013760-ENSBTAG00000003585",0,"vivo",893
"ENSBTAG00000013760-ENSBTAG00000019289",1.05062894630354,"vivo",893
"ENSBTAG00000013760-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000013760-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000010179-ENSBTAG00000026676",0,"vivo",893
"ENSBTAG00000011802-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000011802-ENSBTAG00000017266",0.0546887085982926,"vivo",893
"ENSBTAG00000011802-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000019269-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000019269-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000004630-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000012164-ENSBTAG00000010498",0,"vivo",893
"ENSBTAG00000000283-ENSBTAG00000012771",0.106509033667927,"vivo",893
"ENSBTAG00000001725-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000001725-ENSBTAG00000001338",0,"vivo",893
"ENSBTAG00000001725-ENSBTAG00000014798",0,"vivo",893
"ENSBTAG00000001725-ENSBTAG00000015127",0.0547124553236936,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000018424",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000039292",0.15529663386085,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000034883",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000003255",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000014798",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000001060",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000015127",0.274681395022816,"vivo",893
"ENSBTAG00000031998-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000031998-ENSBTAG00000015708",0,"vivo",893
"ENSBTAG00000037778-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000009812-ENSBTAG00000003220",0,"vivo",893
"ENSBTAG00000009812-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000019716-ENSBTAG00000003220",0,"vivo",893
"ENSBTAG00000019716-ENSBTAG00000039292",0.213519223655479,"vivo",893
"ENSBTAG00000003505-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000003505-ENSBTAG00000006161",0,"vivo",893
"ENSBTAG00000014218-ENSBTAG00000005903",0,"vivo",893
"ENSBTAG00000014218-ENSBTAG00000011761",0,"vivo",893
"ENSBTAG00000005850-ENSBTAG00000022799",0,"vivo",893
"ENSBTAG00000010361-ENSBTAG00000022799",0,"vivo",893
"ENSBTAG00000012829-ENSBTAG00000016933",0,"vivo",893
"ENSBTAG00000012829-ENSBTAG00000017745",0,"vivo",893
"ENSBTAG00000003806-ENSBTAG00000016455",0,"vivo",893
"ENSBTAG00000008096-ENSBTAG00000013674",0,"vivo",893
"ENSBTAG00000008096-ENSBTAG00000019733",0,"vivo",893
"ENSBTAG00000012109-ENSBTAG00000013674",0,"vivo",893
"ENSBTAG00000017448-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000021457-ENSBTAG00000023147",0.293623510237156,"vivo",893
"ENSBTAG00000021457-ENSBTAG00000011986",0,"vivo",893
"ENSBTAG00000020244-ENSBTAG00000006359",0,"vivo",893
"ENSBTAG00000020244-ENSBTAG00000000815",0.20439564426777,"vivo",893
"ENSBTAG00000020244-ENSBTAG00000015510",0,"vivo",893
"ENSBTAG00000038221-ENSBTAG00000006359",0.20622387006623,"vivo",893
"ENSBTAG00000038221-ENSBTAG00000000815",0.29717637879827,"vivo",893
"ENSBTAG00000010673-ENSBTAG00000006359",0,"vivo",893
"ENSBTAG00000010673-ENSBTAG00000000815",0,"vivo",893
"ENSBTAG00000016515-ENSBTAG00000006359",0,"vivo",893
"ENSBTAG00000016515-ENSBTAG00000000815",0,"vivo",893
"ENSBTAG00000016515-ENSBTAG00000015510",0,"vivo",893
"ENSBTAG00000015801-ENSBTAG00000015510",0,"vivo",893
"ENSBTAG00000025410-ENSBTAG00000018343",0,"vivo",893
"ENSBTAG00000007268-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000007148-ENSBTAG00000020199",0,"vivo",893
"ENSBTAG00000007148-ENSBTAG00000034848",0,"vivo",893
"ENSBTAG00000007148-ENSBTAG00000000898",0,"vivo",893
"ENSBTAG00000007148-ENSBTAG00000008165",0,"vivo",893
"ENSBTAG00000010726-ENSBTAG00000025101",0,"vivo",893
"ENSBTAG00000010726-ENSBTAG00000012314",0.107567389016027,"vivo",893
"ENSBTAG00000047330-ENSBTAG00000017851",0,"vivo",893
"ENSBTAG00000032808-ENSBTAG00000010785",0,"vivo",893
"ENSBTAG00000032808-ENSBTAG00000004211",0,"vivo",893
"ENSBTAG00000032808-ENSBTAG00000007498",0,"vivo",893
"ENSBTAG00000012088-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000002278-ENSBTAG00000013745",9.75603022647176,"vivo",893
"ENSBTAG00000002278-ENSBTAG00000019929",13.427754072337,"vivo",893
"ENSBTAG00000002278-ENSBTAG00000015910",13.2788545382845,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000008165",0,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000013745",0,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000017060",0,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000006240",0.107567389016027,"vivo",893
"ENSBTAG00000012413-ENSBTAG00000015457",0,"vivo",893
"ENSBTAG00000012413-ENSBTAG00000014064",0,"vivo",893
"ENSBTAG00000012413-ENSBTAG00000010543",0,"vivo",893
"ENSBTAG00000020194-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000020194-ENSBTAG00000015457",0,"vivo",893
"ENSBTAG00000020194-ENSBTAG00000014064",0,"vivo",893
"ENSBTAG00000020194-ENSBTAG00000010543",0,"vivo",893
"ENSBTAG00000020194-ENSBTAG00000009155",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000011578",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000015457",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000014064",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000010543",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000027464",0.109824047526853,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000019866",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000011578",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000015457",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000014064",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000010543",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000027464",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000020644",0.0547571550420953,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000019866",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000011154",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000014357",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000026676",0.158580632227268,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000015127",0,"vivo",893
"ENSBTAG00000016177-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000038045-ENSBTAG00000018572",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000011578",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000001882",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000011741",0.157700606521235,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000001462",0.157503480763083,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000033669",0.97812601151013,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000019289",1.50686077862317,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000008165",0.203550597676482,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000013745",0.159577994694106,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000017266",0.107567389016027,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000018993",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000013125",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000004356",0.106847874708228,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000014357",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000017489",0,"vivo",893
"ENSBTAG00000003329-ENSBTAG00000002081",0,"vivo",893
"ENSBTAG00000003329-ENSBTAG00000006420",0,"vivo",893
"ENSBTAG00000009393-ENSBTAG00000039292",0.212099734011132,"vivo",893
"ENSBTAG00000019964-ENSBTAG00000003166",0,"vivo",893
"ENSBTAG00000019964-ENSBTAG00000005828",0,"vivo",893
"ENSBTAG00000019964-ENSBTAG00000001694",0.107489328501502,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000018114",0,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000000231",0,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000002081",0,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000006420",0,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000014354",0,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000018035",0.0547352521800785,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000006208",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000014600",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000011461",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000014798",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000010860",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000013674",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000020199",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000021527",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000012848",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000005990",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000014944",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000017489",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000014270",0,"vivo",893
"ENSBTAG00000016043-ENSBTAG00000018035",0.15601598588397,"vivo",893
"ENSBTAG00000020406-ENSBTAG00000047793",0,"vivo",893
"ENSBTAG00000020406-ENSBTAG00000021527",0,"vivo",893
"ENSBTAG00000006396-ENSBTAG00000003798",0,"vivo",893
"ENSBTAG00000017664-ENSBTAG00000011578",0,"vivo",893
"ENSBTAG00000017664-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000017664-ENSBTAG00000006161",0,"vivo",893
"ENSBTAG00000017664-ENSBTAG00000011154",0,"vivo",893
"ENSBTAG00000017664-ENSBTAG00000014357",0,"vivo",893
